ville,departement,code_region,nom_region,prix_m2,prix_estime,loyer_m2,loyer_annuel,rendement_brut,categorie_rendement,score_investissement,nombre_transactions
Jussey,70,27,Bourgogne-Franche-Comté,1161.1450940656873,58057.254703284365,8.04431859237369,4826.591155424214,8.313502214480645,Excellent,0.2505910579081876,35
Juvignac,34,76,Occitanie,3249.061760913062,162453.0880456531,13.6958370839564,8217.50225037384,5.0583847615531505,Bon,0.3067044800483973,197
Juvigny Val D'Andaine,61,28,Normandie,1783.280112759832,89164.0056379916,7.29083701105864,4374.502206635184,4.906130198317679,Moyen,0.13205679120976346,48
Juziers,78,11,Île-de-France,3163.0103802572416,158150.5190128621,14.6770199512157,8806.21197072942,5.568247278412806,Bon,0.06865663331792105,39
Kerlouan,29,53,Bretagne,2642.42302090033,132121.1510450165,9.42396856001615,5654.38113600969,4.279694122618657,Moyen,0.10041580530582472,62
Kervignac,56,53,Bretagne,3007.43799710366,150371.899855183,12.2799880061085,7367.9928036651,4.899846853541726,Moyen,0.10915927094871382,67
Kourou,973,3,Guyane,2813.9232959012447,140696.16479506224,16.1871123256049,9712.26739536294,6.903007917458027,Bon,0.28947304123268974,118
L'Aigle,61,28,Normandie,2312.370131232595,115618.50656162977,8.21862992297722,4931.177953786332,4.26504207711574,Moyen,0.21764464014737536,118
L'Hermitage,35,53,Bretagne,2673.2241256015313,133661.20628007656,10.2305552446146,6138.33314676876,4.592456792516421,Moyen,0.11166654103362786,65
L'Huisserie,53,52,Pays de la Loire,2163.7723190314537,108188.61595157269,9.40899539970288,5645.397239821727,5.2181065356716605,Bon,0.12299049718797432,51
L'Isle-Adam,95,11,Île-de-France,4675.5710245053515,233778.55122526758,17.4952671709249,10497.160302554941,4.490215311686119,Moyen,0.19207131228045704,200
L'Isle-D'Abeau,38,84,Auvergne-Rhône-Alpes,2761.555837741783,138077.79188708914,12.4473435799739,7468.406147984339,5.408839499759314,Bon,0.35059304513235284,179
La Bachellerie,24,75,Nouvelle-Aquitaine,2358.2335492028806,117911.67746014403,8.28175477225551,4969.052863353307,4.21421607290162,Moyen,0.06611982716896948,37
La Baule-Escoublac,44,52,Pays de la Loire,6730.21405938131,336510.7029690655,14.3706460679947,8622.38764079682,2.562292243521732,Faible,0.2573632192584256,676
La Bazoge,72,52,Pays de la Loire,2105.4242831942315,105271.21415971157,9.58552938858018,5751.317633148108,5.463333617889628,Bon,0.1505033224737277,58
La Biolle,73,84,Auvergne-Rhône-Alpes,4258.757979365133,212937.89896825666,14.3821907999038,8629.314479942279,4.052502876075001,Moyen,0.03235335242203411,34
La Boisse,01,84,Auvergne-Rhône-Alpes,3370.7852557597093,168539.26278798547,13.7086529602289,8225.191776137339,4.880282279675239,Moyen,0.05356925186481117,37
La Bouilladisse,13,93,Provence-Alpes-Côte d’Azur,4727.813211371874,236390.66056859368,16.419685626141,9851.8113756846,4.167597548899734,Moyen,0.05906092802157428,67
La Bourboule,63,84,Auvergne-Rhône-Alpes,2955.8218835838857,147791.09417919428,6.58684034550606,3952.1042073036356,2.674115263340411,Faible,0.08323187726353264,92
La Bresse,88,44,Grand Est,2612.172468730694,130608.6234365347,8.48129343215571,5088.776059293426,3.8962021996703475,Moyen,0.19688542640769569,132
La Buisse,38,84,Auvergne-Rhône-Alpes,3009.4532091634233,150472.66045817116,13.3197685311071,7991.861118664259,5.311171540617414,Bon,0.07765249417256381,44
La Chapelle-D'Abondance,74,84,Auvergne-Rhône-Alpes,5263.888255008778,263194.4127504389,14.3467320462524,8608.03922775144,3.270601050301774,Moyen,0.027959759047608123,45
La Chapelle-De-Brain,35,53,Bretagne,1303.1716982381347,65158.584911906735,8.57497204551367,5144.983227308202,7.8960941743350155,Excellent,0.1817740713294433,30
La Chapelle-Longueville,27,28,Normandie,2493.087071612316,124654.35358061579,10.9006823916534,6540.40943499204,5.246835948463093,Bon,0.07365938409742186,35
La Chapelle-Saint-Laurent,79,75,Nouvelle-Aquitaine,1236.3977201151786,61819.886005758926,7.83603587513887,4701.621525083322,7.605354569313401,Excellent,0.19683904479810688,32
La Ciotat,13,93,Provence-Alpes-Côte d’Azur,5973.929126616771,298696.45633083856,20.288466122939,12173.0796737634,4.07540143706305,Moyen,0.49936880547152246,732
La Clusaz,74,84,Auvergne-Rhône-Alpes,8494.230540604978,424711.5270302489,14.3465328091621,8607.919685497262,2.026768556456954,Faible,0.024099136846310848,101
La Colombe,50,28,Normandie,1451.539586163297,72576.97930816485,6.89388953394252,4136.333720365512,5.699236534497348,Bon,0.11779017097759376,30
La Coquille,24,75,Nouvelle-Aquitaine,1365.8799700257518,68293.9985012876,7.09479459253607,4256.876755521642,6.2331637463596214,Bon,0.19622957139375172,43
La Courneuve,93,11,Île-de-France,4529.819043420372,226490.95217101858,17.1890636224786,10313.43817348716,4.553576235442597,Moyen,0.174912564359027,174
La Couronne,16,75,Nouvelle-Aquitaine,4503.139113046606,225156.9556523303,9.19682235728809,5518.093414372854,2.4507763477196147,Faible,0.08326830945878004,153
La Couture,62,32,Hauts-de-France,2449.9831387271047,122499.15693635524,9.66494517691966,5798.9671061517965,4.733883278204654,Moyen,0.07149179050455579,37
La Crau,83,93,Provence-Alpes-Côte d’Azur,4630.616641105219,231530.83205526095,16.6083433814426,9965.00602886556,4.303965022890406,Moyen,0.21098703173211403,227
La Destrousse,13,93,Provence-Alpes-Côte d’Azur,3912.106098994295,195605.30494971474,14.5159623848473,8709.57743090838,4.452628436200847,Moyen,0.04097399703562187,36
La Douze,24,75,Nouvelle-Aquitaine,2488.028705746177,124401.43528730885,8.76039391780157,5256.236350680942,4.225221629108625,Moyen,0.05943772138852828,35
La Flotte,17,75,Nouvelle-Aquitaine,8214.351307709547,410717.5653854773,11.7180921008466,7030.85526050796,1.7118467416676422,Faible,0.014379397806398743,69
La Force,24,75,Nouvelle-Aquitaine,2108.5830690888224,105429.15345444113,9.13021595521232,5478.129573127391,5.196029175644139,Bon,0.18235286275148843,74
La Fouillouse,42,84,Auvergne-Rhône-Alpes,2903.756592417628,145187.82962088138,10.9815455815144,6588.927348908639,4.538209136477786,Moyen,0.1797306468654191,115
La Fresnais,35,53,Bretagne,2590.220674202206,129511.03371011029,9.360881470396,5616.528882237601,4.336718441155601,Moyen,0.06864490653567351,41
La Frette-Sur-Seine,95,11,Île-de-France,4627.867714012616,231393.38570063078,17.1622293385257,10297.33760311542,4.450143452431169,Moyen,0.0634653983239713,66
La Gacilly,56,53,Bretagne,2067.002893171636,103350.1446585818,8.9274224511723,5356.45347070338,5.182821454578971,Bon,0.15545935191742072,62
La Garde,83,93,Provence-Alpes-Côte d’Azur,4258.632621573391,212931.63107866954,16.3735437305939,9824.12623835634,4.613746763967974,Moyen,0.4181873406665602,386
La Garenne-Colombes,92,11,Île-de-France,6706.729488899935,335336.47444499674,24.007835008009,14404.7010048054,4.295596245128449,Moyen,0.29206364905882937,456
La Gaude,06,93,Provence-Alpes-Côte d’Azur,6258.6572757649365,312932.8637882468,18.7030322947699,11221.81937686194,3.58601498130137,Moyen,0.06016171783277971,105
La Gorgue,59,32,Hauts-de-France,1873.5354009538485,93676.77004769242,9.27730555030451,5566.383330182706,5.942117055646524,Bon,0.23787048750004774,75
La Grand-Croix,42,84,Auvergne-Rhône-Alpes,3026.844295173304,151342.2147586652,10.2404773525799,6144.286411547939,4.059862888451712,Moyen,0.08584228309174811,64
La Guerche-De-Bretagne,35,53,Bretagne,1860.8586218150515,93042.93109075258,8.40348199917472,5042.089199504831,5.419099699886774,Bon,0.2038505099447453,70
La Hague,50,28,Normandie,2480.557044543149,124027.85222715745,10.4271708265301,6256.30249591806,5.04427222077475,Bon,0.25622402081653184,126
La Haye,50,28,Normandie,2298.7942556293965,114939.71278146983,7.88676749895047,4732.060499370282,4.116993495857393,Moyen,0.18267547674138362,102
La Jarne,17,75,Nouvelle-Aquitaine,3512.0020440947164,175600.10220473583,13.7213591736602,8232.81550419612,4.688388788405891,Moyen,0.05473343634519176,41
La Jarrie,17,75,Nouvelle-Aquitaine,3487.436089585785,174371.80447928925,12.8053351229311,7683.201073758659,4.406217562926706,Moyen,0.07201691862879493,57
La Longueville,59,32,Hauts-de-France,1676.8435848522963,83842.17924261482,8.10888849767117,4865.333098602702,5.802965932605171,Bon,0.10381944956034146,30
La Loupe,28,24,Centre-Val de Loire,1593.3081541131808,79665.40770565903,7.869355743019,4721.6134458114,5.926805098715387,Bon,0.2157490343836361,58
La Machine,58,27,Bourgogne-Franche-Comté,1065.5234057512123,53276.17028756061,6.57552974037357,3945.317844224142,7.4054081269901815,Excellent,0.5143014207284577,74
La Madeleine,59,32,Hauts-de-France,3826.137960325081,191306.89801625407,13.5645613881708,8138.73683290248,4.254282996220547,Moyen,0.5203692242352008,468
La Membrolle-Sur-Choisille,37,24,Centre-Val de Loire,2946.4476207058697,147322.38103529348,11.0746394584731,6644.78367508386,4.510369455332109,Moyen,0.10868553341255796,71
La Milesse,72,52,Pays de la Loire,2711.570486025376,135578.5243012688,9.37675348260602,5626.052089563613,4.149663170150733,Moyen,0.08263912457485073,54
La Montagne,44,52,Pays de la Loire,3327.7284776861097,166386.4238843055,11.4505678395894,6870.34070375364,4.129147404797183,Moyen,0.12160140119109004,98
La Motte,22,53,Bretagne,1375.4594878765085,68772.97439382543,7.94352008597866,4766.112051587195,6.9302107311721945,Bon,0.18138490338771684,36
La Motte,83,93,Provence-Alpes-Côte d’Azur,4983.330206525959,249166.51032629792,11.4112925871974,6846.77555231844,2.7478715110438365,Faible,0.060655395827269774,110
La Mure,38,84,Auvergne-Rhône-Alpes,1949.5789726588262,97478.9486329413,9.08411394197132,5450.468365182793,5.591431218351182,Bon,0.22083752946200091,77
La Murette,38,84,Auvergne-Rhône-Alpes,3360.5751366424424,168028.75683212213,12.0182586264334,7210.955175860041,4.291500640610297,Moyen,0.039587426095116646,31
La Norville,91,11,Île-de-France,3805.4871489814486,190274.35744907244,13.5760975145594,8145.658508735641,4.28100697221687,Moyen,0.05962268709492893,53
La Palme,11,76,Occitanie,2420.8149987171896,121040.74993585948,10.1584178455503,6095.05070733018,5.035536140151146,Bon,0.08736418024443,42
La Plagne Tarentaise,73,84,Auvergne-Rhône-Alpes,6030.22345820374,301511.172910187,11.3537177194922,6812.230631695321,2.2593625854536814,Faible,0.11652333764185267,311
La Plaine-Sur-Mer,44,52,Pays de la Loire,4059.132620123529,202956.63100617644,11.1830286373532,6709.81718241192,3.3060349637986084,Moyen,0.0952927945361553,117
La Porte Du Der,52,44,Grand Est,1297.5605538779705,64878.027693898526,9.11042764850421,5466.256589102526,8.425435826891823,Excellent,0.19479867359664346,30
La Possession,974,4,La Réunion,3560.7577263777484,178037.8863188874,16.3268659850288,9796.11959101728,5.502266845311364,Bon,0.40794644252303136,264
La Queue-En-Brie,94,11,Île-de-France,3778.522684663442,188926.13423317208,16.153257201025,9691.954320615,5.130023096038803,Bon,0.18600210262332104,137
La Ravoire,73,84,Auvergne-Rhône-Alpes,3446.6442879154315,172332.2143957716,12.2734658697923,7364.079521875381,4.273188009389421,Moyen,0.13389960392262595,108
La Ricamarie,42,84,Auvergne-Rhône-Alpes,1941.301393768925,97065.06968844625,8.56613645835001,5139.6818750100065,5.295089048518746,Bon,0.24548378520528294,90
La Richardais,35,53,Bretagne,4111.488253247061,205574.41266235305,11.2339624036396,6740.377442183761,3.2788017510985354,Moyen,0.030303982126993912,38
La Riche,37,24,Centre-Val de Loire,3120.9827764854126,156049.13882427063,11.8152826955953,7089.169617357181,4.542908516361891,Moyen,0.26637515104470544,183
La Roche-Chalais,24,75,Nouvelle-Aquitaine,2204.9132647289625,110245.66323644813,8.09922717049016,4859.5363022940965,4.407916066386812,Moyen,0.11594974547983491,58
La Roche-Jaudy,22,53,Bretagne,2814.858562339823,140742.92811699116,9.23342480693846,5540.054884163076,3.9362936086976683,Moyen,0.07970870675266285,57
La Rochefoucauld-En-Angoumois,16,75,Nouvelle-Aquitaine,1486.7314817752176,74336.57408876088,8.03432362028748,4820.5941721724885,6.4848215447977235,Bon,0.35330559120293953,81
La Rochelle,17,75,Nouvelle-Aquitaine,5031.338761588832,251566.9380794416,14.5931675105693,8755.900506341579,3.4805450084925615,Moyen,1.067405953481871,1543
La Salvetat-Sur-Agout,34,76,Occitanie,2296.831584657,114841.57923285,6.87206108039158,4123.236648234948,3.5903691640070305,Moyen,0.07034325610096663,45
La Sentinelle,59,32,Hauts-de-France,1628.373639979912,81418.6819989956,9.32590691068249,5595.544146409494,6.872555547482974,Bon,0.20258413559387528,48
La Souterraine,23,75,Nouvelle-Aquitaine,1828.2413895849224,91412.06947924613,8.65243800393552,5191.462802361312,5.679187477032191,Bon,0.3479130278152254,112
La Tessoualle,49,52,Pays de la Loire,2129.0692881192713,106453.46440596356,8.9247329965539,5354.83979793234,5.03021656252679,Bon,0.08505490979625639,36
La Teste-De-Buch,33,75,Nouvelle-Aquitaine,6493.43281853774,324671.640926887,14.9111949511262,8946.71697067572,2.7556200920826455,Faible,0.24571040894747323,579
La Tour-Du-Crieu,09,76,Occitanie,2322.014889851018,116100.74449255089,9.58137092141931,5748.822552851586,4.951581127217005,Moyen,0.0682384065509203,32
La Tour-Du-Pin,38,84,Auvergne-Rhône-Alpes,2467.545779076006,123377.28895380031,11.2100354060376,6726.02124362256,5.451587808953378,Bon,0.35128120781944266,159
La Tremblade,17,75,Nouvelle-Aquitaine,3534.406938530814,176720.3469265407,11.0433924075432,6626.03544452592,3.7494468292778067,Moyen,0.16336964637942983,154
La Tronche,38,84,Auvergne-Rhône-Alpes,4287.234931974318,214361.7465987159,12.5427580485601,7525.65482913606,3.510726586504283,Moyen,0.05404601296308683,66
La Turballe,44,52,Pays de la Loire,4808.274202081302,240413.7101040651,11.2505230722668,6750.31384336008,2.807790720603309,Faible,0.10043936423898712,172
La Turbie,06,93,Provence-Alpes-Côte d’Azur,7321.3828727386945,366069.14363693475,19.1092829778128,11465.56978668768,3.132077637786146,Moyen,0.0265235156961681,62
La Ville-Aux-Dames,37,24,Centre-Val de Loire,2590.6505490756363,129532.52745378182,11.2843411976313,6770.604718578779,5.226953300200663,Bon,0.1513216429961679,75
Labenne,40,75,Nouvelle-Aquitaine,4731.6441964122405,236582.209820612,14.336579623547,8601.947774128199,3.635923335338954,Moyen,0.11680090979591715,152
Labouheyre,40,75,Nouvelle-Aquitaine,2263.497501836816,113174.87509184079,9.80535159895176,5883.210959371056,5.198336604831119,Bon,0.09416038702279131,41
Lacanau,33,75,Nouvelle-Aquitaine,5573.80448973612,278690.22448680596,12.8113081385576,7686.78488313456,2.758182457705285,Faible,0.1504335985746251,304
Ladignac-Le-Long,87,75,Nouvelle-Aquitaine,1624.1563657706545,81207.81828853273,7.85875857163092,4715.255142978553,5.806405395876014,Bon,0.11082588540466543,31
Lagnieu,01,84,Auvergne-Rhône-Alpes,2832.955060526298,141647.7530263149,12.0438706526937,7226.32239161622,5.101614559514922,Bon,0.24671100660654352,137
Lagny-Sur-Marne,77,11,Île-de-France,4329.07076601884,216453.538300942,16.8441615059689,10106.49690358134,4.669129912549623,Moyen,0.3397440240520038,315
Lagorce,33,75,Nouvelle-Aquitaine,3406.3840858913986,170319.20429456994,8.39102671560864,5034.616029365185,2.9559884630847213,Faible,0.03731449557878642,43
Lagord,17,75,Nouvelle-Aquitaine,3834.279096028177,191713.95480140884,12.8850492922432,7731.0295753459195,4.032585725621423,Moyen,0.11253397622735842,107
Lagrave,81,76,Occitanie,2637.9244643863653,131896.22321931826,11.0394025931967,6623.6415559180205,5.021858393097555,Bon,0.07043748335221282,37
Laguiole,12,76,Occitanie,3034.958462205018,151747.9231102509,6.99959794973402,4199.758769840412,2.767588961852954,Faible,0.028269005617661047,31
Lahonce,64,75,Nouvelle-Aquitaine,4293.870298139456,214693.51490697282,12.3861581066676,7431.694864000559,3.461536724675046,Moyen,0.03385862458382764,42
Laigneville,60,32,Hauts-de-France,2793.842272097898,139692.1136048949,11.9352950680792,7161.1770408475195,5.126400378694383,Bon,0.09357952019141483,51
Lalbenque,46,76,Occitanie,2215.133644488327,110756.68222441633,8.43003653654083,5058.021921924499,4.566787141272328,Moyen,0.061848915788472104,30
Lalinde,24,75,Nouvelle-Aquitaine,3310.1719524517785,165508.59762258892,9.20492995798772,5522.957974792632,3.3369613748928586,Moyen,0.07056651424693712,70
Lallaing,59,32,Hauts-de-France,1705.306061296613,85265.30306483066,9.04670270801668,5428.021624810008,6.366038036225431,Bon,0.1903869030997514,51
Lamalou-Les-Bains,34,76,Occitanie,5834.945153568051,291747.25767840253,10.7201623044866,6432.09738269196,2.2046813512064474,Faible,0.04156250697307961,110
Lamastre,07,84,Auvergne-Rhône-Alpes,1732.681872096914,86634.09360484571,8.12867508781801,4877.205052690806,5.629660160048132,Bon,0.12346587652754265,38
Lamballe-Armor,22,53,Bretagne,2521.2231363937017,126061.15681968509,9.52315434292926,5713.892605757556,4.5326353889728095,Moyen,0.4800105279800031,267
Lambersart,59,32,Hauts-de-France,3814.806483182482,190740.3241591241,13.6217977466828,8173.07864800968,4.284924377705961,Moyen,0.536906357261602,478
Lambesc,13,93,Provence-Alpes-Côte d’Azur,4236.219538981846,211810.97694909232,14.6950479762991,8817.028785779461,4.162687370021709,Moyen,0.14248309444279122,145
Lamentin,971,1,Guadeloupe,2832.835059997322,141641.7529998661,14.3085281939901,8585.116916394061,6.061148449922233,Bon,0.14763275453284933,69
Lamorlaye,60,32,Hauts-de-France,4554.166421604877,227708.32108024383,15.5256492596538,9315.38955579228,4.090930674645641,Moyen,0.16887722046888953,188
Lampaul-Plouarzel,29,53,Bretagne,3135.708282929913,156785.41414649563,9.80928224620126,5885.569347720756,3.7539010754032613,Moyen,0.05147728413419767,43
Lancieux,22,53,Bretagne,6402.3061049140415,320115.3052457021,11.2339624036396,6740.377442183761,2.1056092388366854,Faible,0.0197329762526088,60
Landaul,56,53,Bretagne,3311.237278387089,165561.86391935445,10.7039058941674,6422.343536500441,3.8791200971431308,Moyen,0.04920307135445505,42
Landerneau,29,53,Bretagne,2674.0364116642527,133701.82058321263,10.9251875624887,6555.11253749322,4.902784800460877,Moyen,0.4583693007203207,250
Landeronde,85,52,Pays de la Loire,2236.8398874427335,111841.99437213667,9.34845171208168,5609.071027249008,5.015174361595971,Bon,0.10537776812648386,47
Landevieille,85,52,Pays de la Loire,2836.1685924701455,141808.42962350728,9.49668930449724,5698.013582698344,4.018106397360314,Moyen,0.04391886245721512,31
Landiras,33,75,Nouvelle-Aquitaine,2143.0497984518493,107152.48992259246,10.356333527182,6213.8001163092,5.799025408367163,Bon,0.08659099438650708,32
Landivisiau,29,53,Bretagne,2026.8139213649833,101340.69606824916,9.08330510614622,5449.983063687732,5.377882011011029,Bon,0.44576572537127146,168
Landrecies,59,32,Hauts-de-France,1128.1948290517562,56409.74145258781,7.21653013095579,4329.918078573474,7.675833937676801,Excellent,0.2585384032267511,38
Landunvez,29,53,Bretagne,3560.1545433615597,178007.72716807798,9.80928224620126,5885.569347720756,3.306356101139081,Moyen,0.030647476116181845,33
Lanester,56,53,Bretagne,3215.7097743088984,160785.48871544492,11.9971327697525,7198.2796618515,4.47694609716358,Moyen,0.42601652570666965,306
Laneuveville-Devant-Nancy,54,44,Grand Est,2119.7750126176716,105988.75063088357,11.5055429754133,6903.32578524798,6.513262722842637,Bon,0.20586552810223402,67
Langeac,43,84,Auvergne-Rhône-Alpes,1162.3902288183187,58119.511440915936,7.68659625345537,4611.957752073222,7.935300276503046,Excellent,0.3959491439506183,58
Langeais,37,24,Centre-Val de Loire,2757.2612184518143,137863.06092259072,8.79025211462709,5274.151268776254,3.825644979504451,Moyen,0.09296116447418767,67
Langlade,30,76,Occitanie,3388.021940353048,169401.0970176524,12.7121411332473,7627.2846799483805,4.502500169260167,Moyen,0.039868397388161406,30
Langogne,48,76,Occitanie,2298.38115245552,114919.05762277599,6.48334121972603,3890.0047318356173,3.3849953282810867,Moyen,0.10751248055637783,73
Langoiran,33,75,Nouvelle-Aquitaine,3339.3169823793687,166965.84911896844,10.4736258489545,6284.175509372701,3.763749019654329,Moyen,0.04282985517743706,38
Langon,33,75,Nouvelle-Aquitaine,2702.402502646109,135120.12513230546,10.0543757988295,6032.625479297701,4.464638760059421,Moyen,0.23129397852329173,140
Langon,35,53,Bretagne,1416.64503403652,70832.251701826,8.14464380071892,4886.786280431352,6.89909774575947,Bon,0.1558408229020141,32
Langonnet,56,53,Bretagne,1946.154310595831,97307.71552979155,7.07769741713189,4246.618450279134,4.36411278094284,Moyen,0.17939431656297516,80
Langres,52,44,Grand Est,1843.78161624048,92189.080812024,7.84284398441302,4705.7063906478115,5.104407538505425,Bon,0.3045289226716987,110
Langrune-Sur-Mer,14,28,Normandie,3626.641700406037,181332.08502030186,11.3560613578412,6813.6368147047215,3.757546169472363,Moyen,0.04040771399970808,39
Langueux,22,53,Bretagne,2884.159924932144,144207.9962466072,9.84695658109844,5908.173948659063,4.096980821060446,Moyen,0.1633587618873236,115
Languidic,56,53,Bretagne,2319.312198590204,115965.6099295102,10.6216774840671,6373.00649044026,5.495600371794791,Bon,0.32462091623263817,137
Lanmeur,29,53,Bretagne,2106.101167057626,105305.05835288129,9.23729842417749,5542.379054506495,5.263165076015409,Bon,0.10995638147250582,44
Lannemezan,65,76,Occitanie,2751.1568781710525,137557.84390855263,9.73072979227859,5838.4378753671535,4.24435111039433,Moyen,0.18358741595015732,119
Lannilis,29,53,Bretagne,3581.501049875785,179075.05249378926,11.229850565298,6737.910339178799,3.762618100816967,Moyen,0.0903490330350404,86
Lannion,22,53,Bretagne,3237.9917962571376,161899.58981285687,9.72001197780875,5832.00718668525,3.6022371603452426,Moyen,0.4060592633513888,365
Lannoy,59,32,Hauts-de-France,7648.28753380631,382414.37669031555,11.8535507528491,7112.13045170946,1.8597968291001157,Faible,0.012401421607759852,51
Lanouaille,24,75,Nouvelle-Aquitaine,2167.1207359897403,108356.03679948702,7.15274445649587,4291.646673897521,3.960689963069819,Moyen,0.06031171526842093,33
Lans-En-Vercors,38,84,Auvergne-Rhône-Alpes,4428.593073262613,221429.65366313065,9.15580139754944,5493.480838529665,2.4809147048060263,Faible,0.02408876375450473,43
Lansargues,34,76,Occitanie,3744.361448565321,187218.07242826605,12.9535855092516,7772.15130555096,4.1513894490762455,Moyen,0.04323946572412456,39
Lanton,33,75,Nouvelle-Aquitaine,4859.293025542997,242964.65127714988,13.6384708444984,8183.08250669904,3.3680136034951826,Moyen,0.10673859185108503,154
Lantosque,06,93,Provence-Alpes-Côte d’Azur,2533.883442383543,126694.17211917714,9.46319593520238,5677.917561121429,4.481593325208673,Moyen,0.053059978019268886,30
Lanvallay,22,53,Bretagne,2614.7470246113403,130737.35123056702,9.66135273715513,5796.811642293079,4.433936887760471,Moyen,0.15770402516205825,93
Lanvollon,22,53,Bretagne,2326.092828216075,116304.64141080374,10.0482667049249,6028.9600229549405,5.183765626050844,Bon,0.07131293215019452,32
Lanzac,46,76,Occitanie,3977.428091872531,198871.40459362653,9.86265211300626,5917.591267803755,2.975586801881221,Faible,0.027680377652729057,37
Laon,02,32,Hauts-de-France,1641.0451409751315,82052.25704875658,8.20465357130584,4922.7921427835045,5.999581632298443,Bon,1.3051747263075453,357
Lapalisse,03,84,Auvergne-Rhône-Alpes,1198.4321132061605,59921.60566030802,8.69000772164132,5214.004632984792,8.70137669965433,Excellent,0.39207422481719134,54
Lapalud,84,93,Provence-Alpes-Côte d’Azur,3077.114667307893,153855.73336539464,10.8239425980626,6494.36555883756,4.22107478010844,Moyen,0.06995995829231484,51
Lapugnoy,62,32,Hauts-de-France,1628.5753667744711,81428.76833872356,8.57180957537379,5143.0857452242735,6.316054939981786,Bon,0.1861569585935592,48
Larchamp,53,52,Pays de la Loire,1895.876204140481,94793.81020702404,6.8683886471146,4121.033188268761,4.34736527550551,Moyen,0.06879191688799811,30
Lardy,91,11,Île-de-France,3412.4185300652857,170620.9265032643,13.5760975145594,8145.658508735641,4.774126290176838,Moyen,0.11052453665956226,79
Larmor-Plage,56,53,Bretagne,5053.274751566841,252663.73757834203,13.6527801782645,8191.668106958699,3.24212258770167,Moyen,0.11099479748226193,173
Laroque-Timbaut,47,75,Nouvelle-Aquitaine,1889.2189090298448,94460.94545149224,8.79027017119294,5274.1621027157635,5.5834314144401205,Bon,0.10048420920604134,34
Larra,31,76,Occitanie,2523.060024723349,126153.00123616746,9.31800213796941,5590.801282781646,4.431762405965487,Moyen,0.07552962735296449,43
Laruscade,33,75,Nouvelle-Aquitaine,1888.6273745693802,94431.36872846901,9.19971837924229,5519.831027545374,5.8453362498824655,Bon,0.11142065810824578,36
Lasalle,30,76,Occitanie,2272.2077341630697,113610.38670815348,7.53042688991691,4518.256133950146,3.9769745221947073,Moyen,0.06826048694122716,39
Latresne,33,75,Nouvelle-Aquitaine,3446.096085214834,172304.80426074172,14.0028841277294,8401.73047663764,4.876086022490498,Moyen,0.09904715745993374,70
Lattes,34,76,Occitanie,4724.027137274498,236201.3568637249,15.5646871577461,9338.81229464766,3.953750485877029,Moyen,0.24187708012992024,289
Launaguet,31,76,Occitanie,3062.282825049449,153114.14125247244,11.7538034348993,7052.28206093958,4.605898582098276,Moyen,0.19402548720531168,129
Laurens,34,76,Occitanie,2034.7814255047815,101739.07127523908,11.3874320321743,6832.459219304579,6.715668949660876,Bon,0.1089144379641813,33
Lauris,84,93,Provence-Alpes-Côte d’Azur,4754.512083126364,237725.6041563182,12.4426925951146,7465.61555706876,3.140433940030999,Moyen,0.0667121720163059,101
Lauzerte,82,76,Occitanie,2809.9105295734525,140495.52647867263,9.105470349659,5463.282209795401,3.8885809012749837,Moyen,0.05812298866268227,42
Laval,53,52,Pays de la Loire,3357.0587653193447,167852.93826596724,9.31505694725298,5589.034168351788,3.3297207818285677,Moyen,0.9987995628615116,1007
Lavardac,47,75,Nouvelle-Aquitaine,2327.2769570217088,116363.84785108543,7.78711208451522,4672.267250709132,4.015222371030892,Moyen,0.07936323543708688,46
Lavaur,81,76,Occitanie,2247.2070319338513,112360.35159669256,9.39500533704407,5637.003202226442,5.016897083465849,Bon,0.3281779830649748,147
Lavelanet,09,76,Occitanie,1304.282890556275,65214.144527813754,7.81858738174768,4691.152429048608,7.193458509676281,Excellent,0.46328179200073344,84
Laventie,62,32,Hauts-de-France,2427.9538005603285,121397.69002801643,9.87979798525699,5927.878791154194,4.883024372033887,Moyen,0.150837642717099,75
Lavernat,72,52,Pays de la Loire,1823.1651351859114,91158.25675929557,6.74286685470111,4045.720112820666,4.438127994816132,Moyen,0.10224053333669629,42
Lavernose-Lacasse,31,76,Occitanie,2518.3449316556653,125917.24658278326,11.7897691255098,7073.861475305879,5.617865437245903,Bon,0.16507748288590623,74
Lavilledieu,07,84,Auvergne-Rhône-Alpes,2845.3725684937117,142268.6284246856,9.0877220411421,5452.633224685261,3.8326321727152832,Moyen,0.04849092865571257,36
Laxou,54,44,Grand Est,2521.330798194819,126066.53990974095,11.5047771294743,6902.86627768458,5.475573679286177,Bon,0.414794668550608,191
Lay-Saint-Christophe,54,44,Grand Est,3343.80680965359,167190.3404826795,9.78838741472075,5873.03244883245,3.5127821570773596,Moyen,0.0399202853417146,38
Layrac,47,75,Nouvelle-Aquitaine,1797.5237231484314,89876.18615742157,9.67840647487716,5807.043884926296,6.4611596610864614,Bon,0.22645212044015647,63
Le Bar-Sur-Loup,06,93,Provence-Alpes-Côte d’Azur,4367.567819492832,218378.3909746416,13.6612803438046,8196.76820628276,3.7534703730070893,Moyen,0.0438291966913499,51
Le Barp,33,75,Nouvelle-Aquitaine,3222.562547594162,161128.1273797081,12.6790588588468,7607.435315308079,4.721357741209703,Moyen,0.14650942135272074,100
